Entity,Code,Year,Low-carbon energy (TWh growth - equivalent)
Italy,ITA,1989,-21.469711
Italy,ITA,1990,-6.9696655
Italy,ITA,1991,31.468826
Italy,ITA,1992,0.6381836
Italy,ITA,1993,-1.6292267
Italy,ITA,1994,8.958038
Italy,ITA,1995,-20.04013
Italy,ITA,1996,14.085648
Italy,ITA,1997,-0.019180298
Italy,ITA,1998,0.81851196
Italy,ITA,1999,14.36145
Italy,ITA,2000,-1.2595978
Italy,ITA,2001,9.37384
Italy,ITA,2002,-18.373764
Italy,ITA,2003,-4.940872
Italy,ITA,2004,22.392197
Italy,ITA,2005,-17.11473
Italy,ITA,2006,5.837265
Italy,ITA,2007,-9.213318
Italy,ITA,2008,34.8994
Italy,ITA,2009,35.637497
Italy,ITA,2010,24.100143
Italy,ITA,2011,15.786148
Italy,ITA,2012,26.763367
Italy,ITA,2013,51.947876
Italy,ITA,2014,20.565369
Italy,ITA,2015,-33.962585
Italy,ITA,2016,-4.850342
Italy,ITA,2017,-12.190491
Italy,ITA,2018,31.729645
Italy,ITA,2019,-1.8783569
Italy,ITA,2020,-2.209961
Italy,ITA,2021,-0.3600769
Japan,JPN,1966,11.28511
Japan,JPN,1967,-31.807816
Japan,JPN,1968,15.66684
Japan,JPN,1969,5.7260895
Japan,JPN,1970,10.764984
Japan,JPN,1971,35.731247
Japan,JPN,1972,6.8692627
Japan,JPN,1973,-53.518524
Japan,JPN,1974,75.52643
Japan,JPN,1975,17.744507
Japan,JPN,1976,25.920105
Japan,JPN,1977,-37.80426
Japan,JPN,1978,70.66513
Japan,JPN,1979,63.83969
Japan,JPN,1980,56.910767
Japan,JPN,1981,12.901306
Japan,JPN,1982,51.59024
Japan,JPN,1983,45.17578
Japan,JPN,1984,22.747375
Japan,JPN,1985,106.92877
Japan,JPN,1986,13.911011
Japan,JPN,1987,51.25702
Japan,JPN,1988,7.9349365
Japan,JPN,1989,41.480896
Japan,JPN,1990,-7.818115
Japan,JPN,1991,63.28546
Japan,JPN,1992,-18.162964
Japan,JPN,1993,123.20819
Japan,JPN,1994,-47.55719
Japan,JPN,1995,126.27832
Japan,JPN,1996,25.380615
Japan,JPN,1997,101.246826
Japan,JPN,1998,20.862305
Japan,JPN,1999,-39.081543
Japan,JPN,2000,6.766968
Japan,JPN,2001,-11.609131
Japan,JPN,2002,-23.840942
Japan,JPN,2003,-202.12256
Japan,JPN,2004,149.34729
Japan,JPN,2005,-13.432983
Japan,JPN,2006,57.38452
Japan,JPN,2007,-111.16162
Japan,JPN,2008,-79.206604
Japan,JPN,2009,42.072693
Japan,JPN,2010,100.21106
Japan,JPN,2011,-362.40314
Japan,JPN,2012,-391.0356
Japan,JPN,2013,15.012146
Japan,JPN,2014,-3.4369812
Japan,JPN,2015,66.41455
Japan,JPN,2016,23.383972
Japan,JPN,2017,68.746155
Japan,JPN,2018,84.22327
Japan,JPN,2019,42.392273
Japan,JPN,2020,-18.569092
Japan,JPN,2021,77.69714
Kazakhstan,KAZ,1986,-1.2676077
Kazakhstan,KAZ,1987,2.8096457
Kazakhstan,KAZ,1988,3.7244148
Kazakhstan,KAZ,1989,1.1770554
Kazakhstan,KAZ,1990,-0.0696373
Kazakhstan,KAZ,1991,1.0390339
Kazakhstan,KAZ,1992,-1.2008171
Kazakhstan,KAZ,1993,2.2060223
Kazakhstan,KAZ,1994,4.3952312
Kazakhstan,KAZ,1995,-3.3602524
Kazakhstan,KAZ,1996,-2.9319096
Kazakhstan,KAZ,1997,-1.8582897
Kazakhstan,KAZ,1998,-1.6605263
Kazakhstan,KAZ,1999,-0.27741623
Kazakhstan,KAZ,2000,4.1369762
Kazakhstan,KAZ,2001,1.4714394
Kazakhstan,KAZ,2002,2.2064304
Kazakhstan,KAZ,2003,-0.93486786
Kazakhstan,KAZ,2004,-1.7957287
Kazakhstan,KAZ,2005,-0.72161674
Kazakhstan,KAZ,2006,-0.3915882
Kazakhstan,KAZ,2007,1.0023365
Kazakhstan,KAZ,2008,-2.1430874
Kazakhstan,KAZ,2009,-1.751194
Kazakhstan,KAZ,2010,3.0543995
Kazakhstan,KAZ,2011,-0.5179863
Kazakhstan,KAZ,2012,-0.7995186
Kazakhstan,KAZ,2013,0.13584328
Kazakhstan,KAZ,2014,1.3400211
Kazakhstan,KAZ,2015,3.018139
Kazakhstan,KAZ,2016,6.6457005
Kazakhstan,KAZ,2017,-1.096798
Kazakhstan,KAZ,2018,-2.137268
Kazakhstan,KAZ,2019,0.40021133
Kazakhstan,KAZ,2020,2.0872707
Kazakhstan,KAZ,2021,0.23093987
Kuwait,KWT,1966,0
Kuwait,KWT,1967,0
Kuwait,KWT,1968,0
Kuwait,KWT,1969,0
Kuwait,KWT,1970,0
Kuwait,KWT,1971,0
Kuwait,KWT,1972,0
Kuwait,KWT,1973,0
Kuwait,KWT,1974,0
Kuwait,KWT,1975,0
Kuwait,KWT,1976,0
Kuwait,KWT,1977,0
Kuwait,KWT,1978,0
Kuwait,KWT,1979,0
Kuwait,KWT,1980,0
Kuwait,KWT,1981,0
Kuwait,KWT,1982,0
Kuwait,KWT,1983,0
Kuwait,KWT,1984,0
Kuwait,KWT,1985,0
Kuwait,KWT,1986,0
Kuwait,KWT,1987,0
Kuwait,KWT,1988,0
Kuwait,KWT,1989,0
Kuwait,KWT,1990,0
Kuwait,KWT,1991,0
Kuwait,KWT,1992,0
Kuwait,KWT,1993,0
Kuwait,KWT,1994,0
Kuwait,KWT,1995,0
Kuwait,KWT,1996,0
Kuwait,KWT,1997,0
Kuwait,KWT,1998,0
Kuwait,KWT,1999,0
Kuwait,KWT,2000,0
Kuwait,KWT,2001,0
Kuwait,KWT,2002,0
Kuwait,KWT,2003,0
Kuwait,KWT,2004,0
Kuwait,KWT,2005,0
Kuwait,KWT,2006,0
Kuwait,KWT,2007,0
Kuwait,KWT,2008,0
Kuwait,KWT,2009,0
Kuwait,KWT,2010,0
Kuwait,KWT,2011,0
Kuwait,KWT,2012,0
Kuwait,KWT,2013,0.00049722224
Kuwait,KWT,2014,0.008391667
Kuwait,KWT,2015,0.0048055556
Kuwait,KWT,2016,0.1169825
Kuwait,KWT,2017,0.05235055
Kuwait,KWT,2018,-0.037043333
Kuwait,KWT,2019,0.017931387
Kuwait,KWT,2020,-0.0001733303
Latvia,LVA,1986,0.06534004
Latvia,LVA,1987,2.064763
Latvia,LVA,1988,-2.064763
Latvia,LVA,1989,1.7903328
Latvia,LVA,1990,2.6310387
Latvia,LVA,1991,-3.6104841
Latvia,LVA,1992,-2.2295694
Latvia,LVA,1993,1.0497313
Latvia,LVA,1994,1.268548
Latvia,LVA,1995,-1.088172
Latvia,LVA,1996,-3.1817327
Latvia,LVA,1997,3.234962
Latvia,LVA,1998,4.0303755
Latvia,LVA,1999,-4.6099463
Latvia,LVA,2000,0.19219494
Latvia,LVA,2001,-0.009388924
Latvia,LVA,2002,-1.085104
Latvia,LVA,2003,-0.46853828
Latvia,LVA,2004,2.434061
Latvia,LVA,2005,0.57080555
Latvia,LVA,2006,-1.8473115
Latvia,LVA,2007,0.06677008
Latvia,LVA,2008,1.0312777
Latvia,LVA,2009,0.89857864
Latvia,LVA,2010,0.17504501
Latvia,LVA,2011,-1.5730085
Latvia,LVA,2012,2.8174763
Latvia,LVA,2013,-1.4974213
Latvia,LVA,2014,-2.0520854
Latvia,LVA,2015,0.06999588
Latvia,LVA,2016,1.8647666
Latvia,LVA,2017,5.28281
Latvia,LVA,2018,-5.2572203
Latvia,LVA,2019,-0.84185696
Latvia,LVA,2020,1.1494884
Latvia,LVA,2021,0.016208649
Lithuania,LTU,1986,1.1150131
Lithuania,LTU,1987,-2.0466766
Lithuania,LTU,1988,10.360769
Lithuania,LTU,1989,10.897362
Lithuania,LTU,1990,1.1675072
Lithuania,LTU,1991,-0.318367
Lithuania,LTU,1992,-6.7820473
Lithuania,LTU,1993,-6.5051384
Lithuania,LTU,1994,-12.74758
Lithuania,LTU,1995,11.445608
Lithuania,LTU,1996,5.8765526
Lithuania,LTU,1997,-5.5340157
Lithuania,LTU,1998,4.7021484
Lithuania,LTU,1999,-10.484976
Lithuania,LTU,2000,-4.315422
Lithuania,LTU,2001,8.10079
Lithuania,LTU,2002,7.6609306
Lithuania,LTU,2003,3.402256
Lithuania,LTU,2004,-1.062706
Lithuania,LTU,2005,-13.270742
Lithuania,LTU,2006,-4.852602
Lithuania,LTU,2007,3.4717484
Lithuania,LTU,2008,0.054567337
Lithuania,LTU,2009,2.637991
Lithuania,LTU,2010,-28.44478
Lithuania,LTU,2011,0.54589486
Lithuania,LTU,2012,0.20535374
Lithuania,LTU,2013,0.9837675
Lithuania,LTU,2014,-0.040657997
Lithuania,LTU,2015,0.46213865
Lithuania,LTU,2016,1.0900197
Lithuania,LTU,2017,1.1848783
Lithuania,LTU,2018,-0.88903856
Lithuania,LTU,2019,0.67290974
Lithuania,LTU,2020,0.29410505
Lithuania,LTU,2021,-0.43815422
Lower-middle-income countries,,1966,4.339386
Lower-middle-income countries,,1967,10.370644
Lower-middle-income countries,,1968,18.399605
Lower-middle-income countries,,1969,15.849731
Lower-middle-income countries,,1970,12.609634
Lower-middle-income countries,,1971,3.9513397
Lower-middle-income countries,,1972,1.3852692
Lower-middle-income countries,,1973,9.710724
Lower-middle-income countries,,1974,-0.21612549
Lower-middle-income countries,,1975,25.194077
Lower-middle-income countries,,1976,12.528381
Lower-middle-income countries,,1977,15.806656
Lower-middle-income countries,,1978,48.645264
Lower-middle-income countries,,1979,-3.387207
Lower-middle-income countries,,1980,13.190643
Lower-middle-income countries,,1981,20.292236
Lower-middle-income countries,,1982,-23.4729
Lower-middle-income countries,,1983,2.9137878
Lower-middle-income countries,,1984,29.45105
Lower-middle-income countries,,1985,200.12964
Lower-middle-income countries,,1986,-23.08133
Lower-middle-income countries,,1987,24.513977
Lower-middle-income countries,,1988,98.611694
Lower-middle-income countries,,1989,6.1936646
Lower-middle-income countries,,1990,59.4256
Lower-middle-income countries,,1991,19.119324
Lower-middle-income countries,,1992,-2.1699219
Lower-middle-income countries,,1993,31.567627
Lower-middle-income countries,,1994,9.026978
Lower-middle-income countries,,1995,7.3029175
Lower-middle-income countries,,1996,25.114685
Lower-middle-income countries,,1997,-24.706787
Lower-middle-income countries,,1998,88.56055
Lower-middle-income countries,,1999,-2.0791626
Lower-middle-income countries,,2000,-4.9177856
Lower-middle-income countries,,2001,12.982788
Lower-middle-income countries,,2002,-6.469116
Lower-middle-income countries,,2003,27.701782
Lower-middle-income countries,,2004,139.25647
Lower-middle-income countries,,2005,1.7939453
Lower-middle-income countries,,2006,79.48047
Lower-middle-income countries,,2007,49.130493
Lower-middle-income countries,,2008,-49.917603
Lower-middle-income countries,,2009,-9.947632
Lower-middle-income countries,,2010,86.17505
Lower-middle-income countries,,2011,123.88818
Lower-middle-income countries,,2012,-40.53943
Lower-middle-income countries,,2013,157.39392
Lower-middle-income countries,,2014,39.13623
Lower-middle-income countries,,2015,-10.174683
Lower-middle-income countries,,2016,50.369507
Lower-middle-income countries,,2017,159.27722
Lower-middle-income countries,,2018,111.5083
Lower-middle-income countries,,2019,163.81506
Lower-middle-income countries,,2020,57.55835
Lower-middle-income countries,,2021,130.43823
Luxembourg,LUX,1966,-0.025586918
Luxembourg,LUX,1967,0.02956386
Luxembourg,LUX,1968,0.0055444837
Luxembourg,LUX,1969,-0.034404457
Luxembourg,LUX,1970,0.024297506
Luxembourg,LUX,1971,-0.11083974
Luxembourg,LUX,1972,0.0258203
Luxembourg,LUX,1973,-0.01989752
Luxembourg,LUX,1974,0.07157694
Luxembourg,LUX,1975,-0.030143589
Luxembourg,LUX,1976,-0.07082278
Luxembourg,LUX,1977,0.15336442
Luxembourg,LUX,1978,-0.004911363
Luxembourg,LUX,1979,0.023450553
Luxembourg,LUX,1980,0.010368615
Luxembourg,LUX,1981,0.027200282
Luxembourg,LUX,1982,-0.030551672
Luxembourg,LUX,1983,-0.0065541863
Luxembourg,LUX,1984,0.021686941
Luxembourg,LUX,1985,-0.051382482
Luxembourg,LUX,1986,0.04553917
Luxembourg,LUX,1987,0.057329148
Luxembourg,LUX,1988,-0.020791888
Luxembourg,LUX,1989,-0.07754448
Luxembourg,LUX,1990,-0.02092278
Luxembourg,LUX,1991,0.046093613
Luxembourg,LUX,1992,-0.048439994
Luxembourg,LUX,1993,0.00052054226
Luxembourg,LUX,1994,0.05735749
Luxembourg,LUX,1995,0.020001143
Luxembourg,LUX,1996,-0.09570807
Luxembourg,LUX,1997,0.081567526
Luxembourg,LUX,1998,0.118765235
Luxembourg,LUX,1999,-0.06232223
Luxembourg,LUX,2000,0.14509222
Luxembourg,LUX,2001,-0.01061216
Luxembourg,LUX,2002,-0.050264746
Luxembourg,LUX,2003,-0.029667526
Luxembourg,LUX,2004,0.15651026
Luxembourg,LUX,2005,0.037976146
Luxembourg,LUX,2006,0.10428274
Luxembourg,LUX,2007,0.05285114
Luxembourg,LUX,2008,0.049214423
Luxembourg,LUX,2009,-0.04096967
Luxembourg,LUX,2010,-0.00015699863
Luxembourg,LUX,2011,-0.06068468
Luxembourg,LUX,2012,0.1686855
Luxembourg,LUX,2013,0.1658476
Luxembourg,LUX,2014,0.080037475
Luxembourg,LUX,2015,0.09009516
Luxembourg,LUX,2016,0.07310259
Luxembourg,LUX,2017,0.3925184
Luxembourg,LUX,2018,0.24115169
Luxembourg,LUX,2019,0.32362604
Luxembourg,LUX,2020,0.5201614
Luxembourg,LUX,2021,0.21262145
Malaysia,MYS,1966,0.3104837
Malaysia,MYS,1967,0.09758067
Malaysia,MYS,1968,0.23360229
Malaysia,MYS,1969,0.62096786
Malaysia,MYS,1970,0.5559137
Malaysia,MYS,1971,-0.46129036
Malaysia,MYS,1972,0.319355
Malaysia,MYS,1973,-0.13602161
Malaysia,MYS,1974,-0.30161285
Malaysia,MYS,1975,-0.0029571056
Malaysia,MYS,1976,-0.16854835
Malaysia,MYS,1977,-0.52930117
Malaysia,MYS,1978,0.39904737
Malaysia,MYS,1979,0.59013677
Malaysia,MYS,1980,0.90256214
Malaysia,MYS,1981,0.45128107
Malaysia,MYS,1982,-0.17356968
Malaysia,MYS,1983,0.72899294
Malaysia,MYS,1984,5.0335193
Malaysia,MYS,1985,0.93727493
Malaysia,MYS,1986,1.0414181
Malaysia,MYS,1987,2.499402
Malaysia,MYS,1988,2.2564058
Malaysia,MYS,1989,-1.2844152
Malaysia,MYS,1990,-3.7491045
Malaysia,MYS,1991,1.2497015
Malaysia,MYS,1992,-0.4829216
Malaysia,MYS,1993,1.6766138
Malaysia,MYS,1994,4.819893
Malaysia,MYS,1995,-0.78360367
Malaysia,MYS,1996,-3.0575266
Malaysia,MYS,1997,-2.9895163
Malaysia,MYS,1998,0.8397846
Malaysia,MYS,1999,9.151882
Malaysia,MYS,2000,0.17243958
Malaysia,MYS,2001,-2.8503761
Malaysia,MYS,2002,-2.5568295
Malaysia,MYS,2003,-1.0052319
Malaysia,MYS,2004,1.8081207
Malaysia,MYS,2005,1.1926022
Malaysia,MYS,2006,0.8914051
Malaysia,MYS,2007,-0.7138252
Malaysia,MYS,2008,5.212059
Malaysia,MYS,2009,-0.7918453
Malaysia,MYS,2010,-2.002636
Malaysia,MYS,2011,5.4447823
Malaysia,MYS,2012,3.0466022
Malaysia,MYS,2013,5.885103
Malaysia,MYS,2014,3.0330124
Malaysia,MYS,2015,1.5329056
Malaysia,MYS,2016,16.231487
Malaysia,MYS,2017,17.9043
Malaysia,MYS,2018,0.8682785
Malaysia,MYS,2019,1.0734711
Malaysia,MYS,2020,4.9156647
Malaysia,MYS,2021,12.204903
Mexico,MEX,1966,3.7110195
Mexico,MEX,1967,2.6583328
Mexico,MEX,1968,4.805107
Mexico,MEX,1969,2.25914
Mexico,MEX,1970,4.7282257
Mexico,MEX,1971,-1.2803726
Mexico,MEX,1972,2.8357468
Mexico,MEX,1973,2.9407158
Mexico,MEX,1974,1.8534317
Mexico,MEX,1975,-4.3563004
Mexico,MEX,1976,6.302925
Mexico,MEX,1977,5.7675323
Mexico,MEX,1978,-8.782974
Mexico,MEX,1979,6.4905624
Mexico,MEX,1980,-3.5418777
Mexico,MEX,1981,22.931515
Mexico,MEX,1982,-4.067093
Mexico,MEX,1983,-6.3170166
Mexico,MEX,1984,8.688026
Mexico,MEX,1985,14.881119
Mexico,MEX,1986,-16.108559
Mexico,MEX,1987,-3.0447464
Mexico,MEX,1988,8.153091
Mexico,MEX,1989,11.577667
Mexico,MEX,1990,5.975975
Mexico,MEX,1991,0.3700943
Mexico,MEX,1992,13.042175
Mexico,MEX,1993,2.8076935
Mexico,MEX,1994,-21.62381
Mexico,MEX,1995,34.201736
Mexico,MEX,1996,8.693939
Mexico,MEX,1997,-8.244308
Mexico,MEX,1998,-7.851616
Mexico,MEX,1999,25.86721
Mexico,MEX,2000,-2.2125092
Mexico,MEX,2001,-13.315544
Mexico,MEX,2002,-8.917946
Mexico,MEX,2003,-10.738678
Mexico,MEX,2004,11.955421
Mexico,MEX,2005,13.512032
Mexico,MEX,2006,5.4474792
Mexico,MEX,2007,-8.214249
Mexico,MEX,2008,30.071365
Mexico,MEX,2009,-33.91008
Mexico,MEX,2010,17.490234
Mexico,MEX,2011,8.723221
Mexico,MEX,2012,-12.040436
Mexico,MEX,2013,-0.39794922
Mexico,MEX,2014,29.608536
Mexico,MEX,2015,-9.899048
Mexico,MEX,2016,0.6159668
Mexico,MEX,2017,7.8975983
Mexico,MEX,2018,18.440933
Mexico,MEX,2019,-9.861176
Mexico,MEX,2020,20.629364
Mexico,MEX,2021,30.812393
Middle Africa (BP),,1966,0.4672041
Middle Africa (BP),,1967,-0.73037624
Middle Africa (BP),,1968,0.49086
Middle Africa (BP),,1969,1.0290327
Middle Africa (BP),,1970,1.4932795
Middle Africa (BP),,1971,0.9610214
Middle Africa (BP),,1972,0.35483837
Middle Africa (BP),,1973,1.3188171
Middle Africa (BP),,1974,-0.31048393
Middle Africa (BP),,1975,1.6440849
Middle Africa (BP),,1976,-0.6860199
Middle Africa (BP),,1977,0.46424675
Middle Africa (BP),,1978,0.08575249
Middle Africa (BP),,1979,0.4080639
Middle Africa (BP),,1980,1.0053768
Middle Africa (BP),,1981,1.1029587
Middle Africa (BP),,1982,0.8516102
Middle Africa (BP),,1983,1.2094097
Middle Africa (BP),,1984,1.0526886
Middle Africa (BP),,1985,3.1935482
Middle Africa (BP),,1986,0.86639786
Middle Africa (BP),,1987,0.047311783
Middle Africa (BP),,1988,0.4435482
Middle Africa (BP),,1989,5.4467754
Middle Africa (BP),,1990,-3.41461
Middle Africa (BP),,1991,-0.9066372
Middle Africa (BP),,1992,2.4986572
Middle Africa (BP),,1993,-1.7978516
Middle Africa (BP),,1994,-1.4191093
Middle Africa (BP),,1995,3.249733
Middle Africa (BP),,1996,0.10005188
Middle Africa (BP),,1997,-2.1556435
Middle Africa (BP),,1998,-0.62983894
Middle Africa (BP),,1999,1.194624
Middle Africa (BP),,2000,3.077633
Middle Africa (BP),,2001,0.53977585
Middle Africa (BP),,2002,0.1084404
Middle Africa (BP),,2003,0.9809303
Middle Africa (BP),,2004,5.338642
Middle Africa (BP),,2005,0.924366
Middle Africa (BP),,2006,5.169216
Middle Africa (BP),,2007,-3.5536766
Middle Africa (BP),,2008,2.7529068
Middle Africa (BP),,2009,-0.49496078
Middle Africa (BP),,2010,1.5693665
Middle Africa (BP),,2011,0.5472679
Middle Africa (BP),,2012,-0.79294205
Middle Africa (BP),,2013,6.682892
Middle Africa (BP),,2014,2.9524841
Middle Africa (BP),,2015,0.6633835
Middle Africa (BP),,2016,2.4432182
Middle Africa (BP),,2017,7.002323
Middle Africa (BP),,2018,8.457123
Middle Africa (BP),,2019,4.837372
Middle Africa (BP),,2020,6.4263535
Middle Africa (BP),,2021,1.4759827
Middle East (BP),,1966,0.59216595
Middle East (BP),,1967,0.83587885
Middle East (BP),,1968,0.7462158
Middle East (BP),,1969,0.93078804
Middle East (BP),,1970,0.5432348
Middle East (BP),,1971,0.51823616
Middle East (BP),,1972,2.4077768
Middle East (BP),,1973,-2.4210262
Middle East (BP),,1974,3.1507282
Middle East (BP),,1975,1.8466921
Middle East (BP),,1976,2.6157074
Middle East (BP),,1977,2.286234
Middle East (BP),,1978,8.025433
Middle East (BP),,1979,-0.58083534
Middle East (BP),,1980,0.19774246
Middle East (BP),,1981,1.5720844
Middle East (BP),,1982,1.1577187
Middle East (BP),,1983,-1.1384468
Middle East (BP),,1984,0.45069313
Middle East (BP),,1985,0.19135857
Middle East (BP),,1986,1.8954296
Middle East (BP),,1987,8.386021
Middle East (BP),,1988,1.1354866
Middle East (BP),,1989,-4.952961
Middle East (BP),,1990,7.836792
Middle East (BP),,1991,-12.608837
Middle East (BP),,1992,20.1604
Middle East (BP),,1993,6.563526
Middle East (BP),,1994,-10.340504
Middle East (BP),,1995,6.2183876
Middle East (BP),,1996,0.1350441
Middle East (BP),,1997,-8.188847
Middle East (BP),,1998,3.7953072
Middle East (BP),,1999,-15.892357
Middle East (BP),,2000,-3.176197
Middle East (BP),,2001,2.4520416
Middle East (BP),,2002,15.084835
Middle East (BP),,2003,4.5015564
Middle East (BP),,2004,12.964386
Middle East (BP),,2005,2.0968933
Middle East (BP),,2006,11.979095
Middle East (BP),,2007,-4.837143
Middle East (BP),,2008,-36.858654
Middle East (BP),,2009,-4.3495293
Middle East (BP),,2010,14.549145
Middle East (BP),,2011,3.303234
Middle East (BP),,2012,12.6180725
Middle East (BP),,2013,13.073906
Middle East (BP),,2014,-8.681992
Middle East (BP),,2015,-9.018692
Middle East (BP),,2016,20.10176
Middle East (BP),,2017,4.774437
Middle East (BP),,2018,-14.572556
Middle East (BP),,2019,84.80293
Middle East (BP),,2020,-20.06607
Middle East (BP),,2021,-0.043914795
Morocco,MAR,1966,-0.47016144
Morocco,MAR,1967,-0.36075282
Morocco,MAR,1968,0.37258077
Morocco,MAR,1969,0.91666675
Morocco,MAR,1970,-0.06505394
Morocco,MAR,1971,0.51451635
Morocco,MAR,1972,0.22473097
Morocco,MAR,1973,-1.1946237
Morocco,MAR,1974,0.42876363
Morocco,MAR,1975,-0.9491935
Morocco,MAR,1976,-0.053225756
Morocco,MAR,1977,1.0852149
Morocco,MAR,1978,0.15080643
Morocco,MAR,1979,0.49086
Morocco,MAR,1980,-0.19811821
Morocco,MAR,1981,-1.4518816
Morocco,MAR,1982,-1.3365589
Morocco,MAR,1983,-0.26908588
Morocco,MAR,1984,-0.3400538
Morocco,MAR,1985,0.3548386
Morocco,MAR,1986,0.46424747
Morocco,MAR,1987,0.5381719
Morocco,MAR,1988,0.32822585
Morocco,MAR,1989,0.65349483
Morocco,MAR,1990,0.18629003
Morocco,MAR,1991,0.017741919
Morocco,MAR,1992,-0.77473116
Morocco,MAR,1993,-1.5405915
Morocco,MAR,1994,1.1739249
Morocco,MAR,1995,-0.6771505
Morocco,MAR,1996,3.9801075
Morocco,MAR,1997,0.37258005
Morocco,MAR,1998,-0.9048381
Morocco,MAR,1999,-2.815054
Morocco,MAR,2000,-0.12715054
Morocco,MAR,2001,0.8254857
Morocco,MAR,2002,-0.113936424
Morocco,MAR,2003,1.7456646
Morocco,MAR,2004,0.38944578
Morocco,MAR,2005,-1.8056791
Morocco,MAR,2006,-0.036171675
Morocco,MAR,2007,0.022249222
Morocco,MAR,2008,0.072270155
Morocco,MAR,2009,4.853342
Morocco,MAR,2010,3.1889486
Morocco,MAR,2011,-4.01196
Morocco,MAR,2012,-0.97352076
Morocco,MAR,2013,4.43317
Morocco,MAR,2014,-1.2537603
Morocco,MAR,2015,2.2283754
Morocco,MAR,2016,0.59147835
Morocco,MAR,2017,-0.13292122
Morocco,MAR,2018,4.8209524
Morocco,MAR,2019,2.7284832
Morocco,MAR,2020,-1.5544586
Morocco,MAR,2021,1.9368191
Netherlands,NLD,1966,0
Netherlands,NLD,1967,0
Netherlands,NLD,1968,0.079450555
Netherlands,NLD,1969,0.8143667
Netherlands,NLD,1970,0.1503883
Netherlands,NLD,1971,0.10498798
Netherlands,NLD,1972,-0.22416353
Netherlands,NLD,1973,2.2189367
Netherlands,NLD,1974,6.1545696
Netherlands,NLD,1975,2.7279158
Netherlands,NLD,1976,1.7440081
Netherlands,NLD,1977,-0.47563934
Netherlands,NLD,1978,2.0912485
Netherlands,NLD,1979,-1.9554024
Netherlands,NLD,1980,1.7557125
Netherlands,NLD,1981,-1.3432093
Netherlands,NLD,1982,-1.9394407
Netherlands,NLD,1983,-0.98248863
Netherlands,NLD,1984,-0.33695602
Netherlands,NLD,1985,1.8958092
Netherlands,NLD,1986,1.2599621
Netherlands,NLD,1987,-1.4000645
Netherlands,NLD,1988,0.80659485
Netherlands,NLD,1989,1.3077888
Netherlands,NLD,1990,-1.9616861
Netherlands,NLD,1991,-0.08470631
Netherlands,NLD,1992,1.5675716
Netherlands,NLD,1993,0.7713299
Netherlands,NLD,1994,0.5065088
Netherlands,NLD,1995,0.59473896
Netherlands,NLD,1996,1.6915503
Netherlands,NLD,1997,-4.3542213
Netherlands,NLD,1998,4.934326
Netherlands,NLD,1999,0.6412716
Netherlands,NLD,2000,1.6814842
Netherlands,NLD,2001,1.0905323
Netherlands,NLD,2002,1.838274
Netherlands,NLD,2003,0.06313896
Netherlands,NLD,2004,3.499426
Netherlands,NLD,2005,7.162922
Netherlands,NLD,2006,0.60084915
Netherlands,NLD,2007,3.472889
Netherlands,NLD,2008,4.9528313
Netherlands,NLD,2009,5.284275
Netherlands,NLD,2010,-1.1199837
Netherlands,NLD,2011,5.407875
Netherlands,NLD,2012,-0.4156189
Netherlands,NLD,2013,-4.1796303
Netherlands,NLD,2014,1.1117477
Netherlands,NLD,2015,5.6230965
Netherlands,NLD,2016,2.1811447
Netherlands,NLD,2017,5.8374596
Netherlands,NLD,2018,5.1663933
Netherlands,NLD,2019,13.843651
Netherlands,NLD,2020,29.590149
Netherlands,NLD,2021,17.579147
New Zealand,NZL,1966,2.3573418
New Zealand,NZL,1967,0.5899544
New Zealand,NZL,1968,2.0903587
New Zealand,NZL,1969,-0.31431198
New Zealand,NZL,1970,2.9047165
New Zealand,NZL,1971,5.0483246
New Zealand,NZL,1972,2.577259
New Zealand,NZL,1973,-0.5363159
New Zealand,NZL,1974,2.8754196
New Zealand,NZL,1975,4.450321
New Zealand,NZL,1976,-3.5852547
New Zealand,NZL,1977,-2.5209084
New Zealand,NZL,1978,2.843483
New Zealand,NZL,1979,7.882473
New Zealand,NZL,1980,2.9908905
New Zealand,NZL,1981,0.85115814
New Zealand,NZL,1982,-3.9795227
New Zealand,NZL,1983,4.3322334
New Zealand,NZL,1984,2.2890549
New Zealand,NZL,1985,-2.3389664
New Zealand,NZL,1986,7.273369
New Zealand,NZL,1987,-0.514534
New Zealand,NZL,1988,3.0845184
New Zealand,NZL,1989,0.1980133
New Zealand,NZL,1990,2.9348297
New Zealand,NZL,1991,-0.3758011
New Zealand,NZL,1992,-5.483391
New Zealand,NZL,1993,7.529907
New Zealand,NZL,1994,6.528404
New Zealand,NZL,1995,4.883339
New Zealand,NZL,1996,-4.208931
New Zealand,NZL,1997,-8.364052
New Zealand,NZL,1998,6.8593597
New Zealand,NZL,1999,-6.3469315
New Zealand,NZL,2000,5.265869
New Zealand,NZL,2001,-9.2030945
New Zealand,NZL,2002,8.389786
New Zealand,NZL,2003,-4.4328156
New Zealand,NZL,2004,10.916336
New Zealand,NZL,2005,-9.876732
New Zealand,NZL,2006,0.9831314
New Zealand,NZL,2007,1.0898819
New Zealand,NZL,2008,-2.0571442
New Zealand,NZL,2009,7.7800293
New Zealand,NZL,2010,4.076233
New Zealand,NZL,2011,2.2645035
New Zealand,NZL,2012,-5.6082916
New Zealand,NZL,2013,0.7238922
